train_ID,train_type,starting_s,starting_s_ID,from_s,from_s_ID,to_s,to_s_ID,from_s_time,to_s_time,travel_time,boarding_passg at departure station,deboarding_passg at departure station,passg_number in the train,deboarding_passg at arrival station,number_passg at the arrival station,from_s_lat,from_s_long,to_s_lat,to_s_long
2062,IC,Nürnberg Hbf,8000284,Schwäbisch Gmünd,8000329,Schorndorf,8005424,19:18:00,19:32:00,0 days 00:14:00.000000000,0,9,43,6,37,48.799402,9.80457,48.801542,9.52962
2062,IC,Nürnberg Hbf,8000284,Schorndorf,8005424,Stuttgart Hbf,8000096,19:33:00,19:53:00,0 days 00:20:00.000000000,1,6,38,36,2,48.801542,9.52962,48.783229,9.182196
2062,IC,Nürnberg Hbf,8000284,Stuttgart Hbf,8000096,Vaihingen(Enz),8006053,19:58:00,20:14:00,0 days 00:16:00.000000000,10,36,12,2,10,48.783229,9.182196,48.933436,8.961208000000003
2062,IC,Nürnberg Hbf,8000284,Vaihingen(Enz),8006053,Karlsruhe Hbf,8000191,20:14:00,20:48:00,0 days 00:34:00.000000000,0,2,10,34,-24,48.933436,8.961208000000003,48.99316500000001,8.400514
2028,IC,Nürnberg Hbf,8000284,Nürnberg Hbf,8000284,Fürth(Bay)Hbf,8000114,05:27:00,05:35:00,0 days 00:08:00.000000000,7,0,7,0,7,49.445582,11.082532,49.47234,10.993088
2028,IC,Nürnberg Hbf,8000284,Fürth(Bay)Hbf,8000114,Würzburg Hbf,8000260,05:35:00,06:25:00,0 days 00:50:00.000000000,5,0,12,0,12,49.47234,10.993088,49.80128,9.936672
2028,IC,Nürnberg Hbf,8000284,Würzburg Hbf,8000260,Aschaffenburg Hbf,8000010,06:25:00,07:07:00,0 days 00:42:00.000000000,29,0,41,0,41,49.80128,9.936672,49.980129,9.14357
2028,IC,Nürnberg Hbf,8000284,Aschaffenburg Hbf,8000010,Frankfurt(Main)Hbf,8000105,07:07:00,07:36:00,0 days 00:29:00.000000000,4,0,45,7,38,49.980129,9.14357,50.106529,8.662162
2028,IC,Nürnberg Hbf,8000284,Frankfurt(Main)Hbf,8000105,F-Flughafen Fernbf.,8070003,07:42:00,07:55:00,0 days 00:13:00.000000000,26,7,64,26,38,50.106529,8.662162,50.052885,8.569869
2028,IC,Nürnberg Hbf,8000284,F-Flughafen Fernbf.,8070003,Mainz Hbf,8000240,07:58:00,08:18:00,0 days 00:20:00.000000000,8,26,46,1,45,50.052885,8.569869,49.99286170000001,8.2472526
2028,IC,Nürnberg Hbf,8000284,Mainz Hbf,8000240,Koblenz Hbf,8000206,08:20:00,09:11:00,0 days 00:51:00.000000000,43,1,88,12,76,49.99286170000001,8.2472526,50.350161,7.589478999999999
2028,IC,Nürnberg Hbf,8000284,Koblenz Hbf,8000206,Bonn Hbf,8000044,09:13:00,09:44:00,0 days 00:31:00.000000000,61,12,137,8,129,50.350161,7.589478999999999,50.736334,7.096032000000001
2028,IC,Nürnberg Hbf,8000284,Bonn Hbf,8000044,Köln Hbf,8000207,09:46:00,10:05:00,0 days 00:19:00.000000000,59,8,188,23,165,50.736334,7.096032000000001,50.94321400000001,6.958602000000001
2028,IC,Nürnberg Hbf,8000284,Köln Hbf,8000207,Solingen Hbf,8000087,10:10:00,10:28:00,0 days 00:18:00.000000000,183,23,348,3,345,50.94321400000001,6.958602000000001,51.16092800000001,7.003742999999999
2028,IC,Nürnberg Hbf,8000284,Solingen Hbf,8000087,Wuppertal Hbf,8000266,10:29:00,10:41:00,0 days 00:12:00.000000000,12,3,357,6,351,51.16092800000001,7.003742999999999,51.254706,7.149717
2028,IC,Nürnberg Hbf,8000284,Wuppertal Hbf,8000266,Hagen Hbf,8000142,10:42:00,10:59:00,0 days 00:17:00.000000000,29,6,380,3,377,51.254706,7.149717,51.363024,7.460746
2028,IC,Nürnberg Hbf,8000284,Hagen Hbf,8000142,Dortmund Hbf,8000080,11:00:00,11:21:00,0 days 00:21:00.000000000,24,3,401,5,396,51.363024,7.460746,51.517251,7.459178
2028,IC,Nürnberg Hbf,8000284,Dortmund Hbf,8000080,Münster(Westf)Hbf,8000263,11:25:00,11:54:00,0 days 00:29:00.000000000,57,5,453,22,431,51.517251,7.459178,51.956655,7.634636
2028,IC,Nürnberg Hbf,8000284,Münster(Westf)Hbf,8000263,Osnabrück Hbf,8000294,11:57:00,12:21:00,0 days 00:24:00.000000000,40,22,471,27,444,51.956655,7.634636,52.27329,8.059181
2028,IC,Nürnberg Hbf,8000284,Osnabrück Hbf,8000294,Bremen Hbf,8000050,12:23:00,13:15:00,0 days 00:52:00.000000000,10,27,454,55,399,52.27329,8.059181,53.08234399999999,8.812895
2028,IC,Nürnberg Hbf,8000284,Bremen Hbf,8000050,Hamburg-Harburg,8000147,13:18:00,14:01:00,0 days 00:43:00.000000000,43,55,442,28,414,53.08234399999999,8.812895,53.460779,9.983418
2028,IC,Nürnberg Hbf,8000284,Hamburg-Harburg,8000147,Hamburg Hbf,8002549,14:03:00,14:13:00,0 days 00:10:00.000000000,1,28,415,265,150,53.460779,9.983418,53.558085,10.011979
2028,IC,Nürnberg Hbf,8000284,Hamburg Hbf,8002549,Hamburg Dammtor,8002548,14:16:00,14:19:00,0 days 00:03:00.000000000,4,265,154,17,137,53.558085,10.011979,53.560754,9.991047
2028,IC,Nürnberg Hbf,8000284,Hamburg Dammtor,8002548,Neumünster,8000271,14:19:00,15:02:00,0 days 00:43:00.000000000,0,17,137,26,111,53.560754,9.991047,54.072943,9.984016
2028,IC,Nürnberg Hbf,8000284,Neumünster,8000271,Kiel Hbf,8000199,15:02:00,15:21:00,0 days 00:19:00.000000000,0,26,111,172,-61,54.072943,9.984016,54.3232927,10.122765200000003
2287,IC,Nürnberg Hbf,8000284,Nürnberg Hbf,8000284,Treuchtlingen,8000122,05:47:00,06:22:00,0 days 00:35:00.000000000,2,0,2,0,2,49.445582,11.082532,48.959516,10.909644
2287,IC,Nürnberg Hbf,8000284,Treuchtlingen,8000122,Donauwörth,8000078,06:22:00,06:42:00,0 days 00:20:00.000000000,5,0,7,2,5,48.959516,10.909644,48.718583,10.777804
2287,IC,Nürnberg Hbf,8000284,Donauwörth,8000078,Augsburg Hbf,8000013,06:44:00,07:05:00,0 days 00:21:00.000000000,1,2,6,1,5,48.718583,10.777804,48.365764,10.886461
2287,IC,Nürnberg Hbf,8000284,Augsburg Hbf,8000013,München-Pasing,8004158,07:08:00,07:34:00,0 days 00:26:00.000000000,3,1,8,3,5,48.365764,10.886461,48.140493,11.461586
2287,IC,Nürnberg Hbf,8000284,München-Pasing,8004158,München Hbf,8000261,07:34:00,07:43:00,0 days 00:09:00.000000000,0,3,5,5,0,48.140493,11.461586,48.144338,11.554824
989,ICE,Nürnberg Hbf,8000284,Nürnberg Hbf,8000284,Donauwörth,8000078,06:15:00,07:09:00,0 days 00:54:00.000000000,3,0,3,1,2,49.445582,11.082532,48.718583,10.777804
989,ICE,Nürnberg Hbf,8000284,Donauwörth,8000078,Augsburg Hbf,8000013,07:09:00,07:31:00,0 days 00:22:00.000000000,0,1,2,2,0,48.718583,10.777804,48.365764,10.886461
989,ICE,Nürnberg Hbf,8000284,Augsburg Hbf,8000013,München-Pasing,8004158,07:34:00,07:58:00,0 days 00:24:00.000000000,5,2,5,2,3,48.365764,10.886461,48.140493,11.461586
989,ICE,Nürnberg Hbf,8000284,München-Pasing,8004158,München Hbf,8000261,07:58:00,08:08:00,0 days 00:10:00.000000000,0,2,3,2,1,48.140493,11.461586,48.144338,11.554824
4780,RE,Nürnberg Hbf,8000284,Bamberg,8000025,Schweinfurt Hbf,8000032,06:27:00,06:57:00,0 days 00:30:00.000000000,4,0,4,0,4,49.8988135,10.902763600000071,50.03564,10.211584
823,ICE,Nürnberg Hbf,8000284,Nürnberg Hbf,8000284,Ingolstadt Hbf,8000183,05:58:00,06:25:00,0 days 00:27:00.000000000,18,0,18,1,17,49.445582,11.082532,48.744398,11.43679
823,ICE,Nürnberg Hbf,8000284,Ingolstadt Hbf,8000183,München Hbf,8000261,06:26:00,07:03:00,0 days 00:37:00.000000000,3,1,20,13,7,48.744398,11.43679,48.144338,11.554824
3087,RE,Nürnberg Hbf,8000284,Pegnitz,8004759,Bayreuth Hbf,8000028,13:14:00,13:31:00,0 days 00:17:00.000000000,0,1,-1,3,-4,49.751552,11.543205,49.949584,11.579531
3087,RE,Nürnberg Hbf,8000284,Bayreuth Hbf,8000028,Kirchenlaibach,8000201,13:31:00,13:35:00,0 days 00:04:00.000000000,0,3,-4,1,-5,49.949584,11.579531,49.870234,11.776337
5287,RE,Nürnberg Hbf,8000284,Kirchenlaibach,8000201,Hof Hbf,8002924,13:35:00,14:23:00,0 days 00:48:00.000000000,0,1,-1,7,-8,49.870234,11.776337,50.30824000000001,11.92338
2063,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,07:06:00,07:27:00,0 days 00:21:00.000000000,7,0,7,0,7,48.99316500000001,8.400514,48.893722,8.703032
2063,IC,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,Mühlacker,8000339,07:27:00,07:37:00,0 days 00:10:00.000000000,6,0,13,0,13,48.893722,8.703032,48.948938,8.852424000000003
2063,IC,Karlsruhe Hbf,8000191,Mühlacker,8000339,Vaihingen(Enz),8006053,07:37:00,07:46:00,0 days 00:09:00.000000000,1,0,14,0,14,48.948938,8.852424000000003,48.933436,8.961208000000003
2063,IC,Karlsruhe Hbf,8000191,Vaihingen(Enz),8006053,Stuttgart Hbf,8000096,07:46:00,08:03:00,0 days 00:17:00.000000000,1,0,15,7,8,48.933436,8.961208000000003,48.783229,9.182196
2063,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Schorndorf,8005424,08:07:00,08:28:00,0 days 00:21:00.000000000,34,7,42,0,42,48.783229,9.182196,48.801542,9.52962
2063,IC,Karlsruhe Hbf,8000191,Schorndorf,8005424,Schwäbisch Gmünd,8000329,08:28:00,08:42:00,0 days 00:14:00.000000000,8,0,50,0,50,48.801542,9.52962,48.799402,9.80457
2063,IC,Karlsruhe Hbf,8000191,Schwäbisch Gmünd,8000329,Aalen Hbf,8000002,08:42:00,08:57:00,0 days 00:15:00.000000000,2,0,52,4,48,48.799402,9.80457,48.840969,10.095987
2063,IC,Karlsruhe Hbf,8000191,Aalen Hbf,8000002,Ellwangen,8001751,08:59:00,09:10:00,0 days 00:11:00.000000000,24,4,72,0,72,48.840969,10.095987,48.962683,10.130151
2063,IC,Karlsruhe Hbf,8000191,Ellwangen,8001751,Crailsheim,8000067,09:10:00,09:25:00,0 days 00:15:00.000000000,5,0,77,2,75,48.962683,10.130151,49.133735,10.063357
2063,IC,Karlsruhe Hbf,8000191,Crailsheim,8000067,Ansbach,8000009,09:26:00,09:49:00,0 days 00:23:00.000000000,6,2,81,4,77,49.133735,10.063357,49.300425,10.571936
2063,IC,Karlsruhe Hbf,8000191,Ansbach,8000009,Nürnberg Hbf,8000284,09:50:00,10:18:00,0 days 00:28:00.000000000,3,4,80,54,26,49.300425,10.571936,49.445582,11.082532
2065,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,09:06:00,09:27:00,0 days 00:21:00.000000000,36,0,36,0,36,48.99316500000001,8.400514,48.893722,8.703032
2065,IC,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,Mühlacker,8000339,09:27:00,09:37:00,0 days 00:10:00.000000000,9,0,45,0,45,48.893722,8.703032,48.948938,8.852424000000003
2065,IC,Karlsruhe Hbf,8000191,Mühlacker,8000339,Vaihingen(Enz),8006053,09:37:00,09:46:00,0 days 00:09:00.000000000,2,0,47,0,47,48.948938,8.852424000000003,48.933436,8.961208000000003
2065,IC,Karlsruhe Hbf,8000191,Vaihingen(Enz),8006053,Stuttgart Hbf,8000096,09:46:00,10:03:00,0 days 00:17:00.000000000,3,0,50,2,48,48.933436,8.961208000000003,48.783229,9.182196
2065,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Schwäbisch Gmünd,8000329,10:07:00,10:38:00,0 days 00:31:00.000000000,62,2,110,1,109,48.783229,9.182196,48.799402,9.80457
2065,IC,Karlsruhe Hbf,8000191,Schwäbisch Gmünd,8000329,Aalen Hbf,8000002,10:40:00,10:55:00,0 days 00:15:00.000000000,7,1,116,5,111,48.799402,9.80457,48.840969,10.095987
2065,IC,Karlsruhe Hbf,8000191,Aalen Hbf,8000002,Ellwangen,8001751,10:57:00,11:07:00,0 days 00:10:00.000000000,23,5,134,1,133,48.840969,10.095987,48.962683,10.130151
2065,IC,Karlsruhe Hbf,8000191,Ellwangen,8001751,Crailsheim,8000067,11:07:00,11:24:00,0 days 00:17:00.000000000,0,1,133,1,132,48.962683,10.130151,49.133735,10.063357
2065,IC,Karlsruhe Hbf,8000191,Crailsheim,8000067,Ansbach,8000009,11:25:00,11:49:00,0 days 00:24:00.000000000,4,1,136,13,123,49.133735,10.063357,49.300425,10.571936
2065,IC,Karlsruhe Hbf,8000191,Ansbach,8000009,Nürnberg Hbf,8000284,11:50:00,12:18:00,0 days 00:28:00.000000000,1,13,124,77,47,49.300425,10.571936,49.445582,11.082532
2067,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,11:06:00,11:25:00,0 days 00:19:00.000000000,52,0,52,15,37,48.99316500000001,8.400514,48.893722,8.703032
2067,IC,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,Mühlacker,8000339,11:27:00,11:35:00,0 days 00:08:00.000000000,20,15,57,1,56,48.893722,8.703032,48.948938,8.852424000000003
2067,IC,Karlsruhe Hbf,8000191,Mühlacker,8000339,Vaihingen(Enz),8006053,11:37:00,11:44:00,0 days 00:07:00.000000000,3,1,59,2,57,48.948938,8.852424000000003,48.933436,8.961208000000003
2067,IC,Karlsruhe Hbf,8000191,Vaihingen(Enz),8006053,Stuttgart Hbf,8000096,11:44:00,12:03:00,0 days 00:19:00.000000000,0,2,57,32,25,48.933436,8.961208000000003,48.783229,9.182196
2067,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Schwäbisch Gmünd,8000329,12:07:00,12:38:00,0 days 00:31:00.000000000,51,32,76,4,72,48.783229,9.182196,48.799402,9.80457
2067,IC,Karlsruhe Hbf,8000191,Schwäbisch Gmünd,8000329,Aalen Hbf,8000002,12:40:00,12:55:00,0 days 00:15:00.000000000,5,4,77,9,68,48.799402,9.80457,48.840969,10.095987
2067,IC,Karlsruhe Hbf,8000191,Aalen Hbf,8000002,Ellwangen,8001751,12:57:00,13:07:00,0 days 00:10:00.000000000,32,9,100,3,97,48.840969,10.095987,48.962683,10.130151
2067,IC,Karlsruhe Hbf,8000191,Ellwangen,8001751,Crailsheim,8000067,13:08:00,13:24:00,0 days 00:16:00.000000000,2,3,99,4,95,48.962683,10.130151,49.133735,10.063357
2067,IC,Karlsruhe Hbf,8000191,Crailsheim,8000067,Ansbach,8000009,13:25:00,13:49:00,0 days 00:24:00.000000000,14,4,109,11,98,49.133735,10.063357,49.300425,10.571936
2067,IC,Karlsruhe Hbf,8000191,Ansbach,8000009,Nürnberg Hbf,8000284,13:50:00,14:18:00,0 days 00:28:00.000000000,2,11,100,142,-42,49.300425,10.571936,49.445582,11.082532
2069,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,13:06:00,13:25:00,0 days 00:19:00.000000000,16,0,16,13,3,48.99316500000001,8.400514,48.893722,8.703032
2069,IC,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,Mühlacker,8000339,13:27:00,13:37:00,0 days 00:10:00.000000000,5,13,8,0,8,48.893722,8.703032,48.948938,8.852424000000003
2069,IC,Karlsruhe Hbf,8000191,Mühlacker,8000339,Stuttgart Hbf,8000096,13:37:00,13:59:00,0 days 00:22:00.000000000,2,0,10,12,-2,48.948938,8.852424000000003,48.783229,9.182196
2069,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Schwäbisch Gmünd,8000329,14:07:00,14:38:00,0 days 00:31:00.000000000,39,12,37,7,30,48.783229,9.182196,48.799402,9.80457
2069,IC,Karlsruhe Hbf,8000191,Schwäbisch Gmünd,8000329,Aalen Hbf,8000002,14:40:00,14:55:00,0 days 00:15:00.000000000,6,7,36,5,31,48.799402,9.80457,48.840969,10.095987
2069,IC,Karlsruhe Hbf,8000191,Aalen Hbf,8000002,Ellwangen,8001751,14:57:00,15:07:00,0 days 00:10:00.000000000,14,5,45,2,43,48.840969,10.095987,48.962683,10.130151
2069,IC,Karlsruhe Hbf,8000191,Ellwangen,8001751,Crailsheim,8000067,15:08:00,15:24:00,0 days 00:16:00.000000000,6,2,49,4,45,48.962683,10.130151,49.133735,10.063357
2069,IC,Karlsruhe Hbf,8000191,Crailsheim,8000067,Ansbach,8000009,15:25:00,15:49:00,0 days 00:24:00.000000000,6,4,51,8,43,49.133735,10.063357,49.300425,10.571936
2069,IC,Karlsruhe Hbf,8000191,Ansbach,8000009,Nürnberg Hbf,8000284,15:50:00,16:18:00,0 days 00:28:00.000000000,6,8,49,122,-73,49.300425,10.571936,49.445582,11.082532
2161,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,15:06:00,15:25:00,0 days 00:19:00.000000000,19,0,19,8,11,48.99316500000001,8.400514,48.893722,8.703032
2161,IC,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,Stuttgart Hbf,8000096,15:27:00,16:03:00,0 days 00:36:00.000000000,1,8,12,16,-4,48.893722,8.703032,48.783229,9.182196
2161,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Schwäbisch Gmünd,8000329,16:07:00,16:38:00,0 days 00:31:00.000000000,25,16,21,4,17,48.783229,9.182196,48.799402,9.80457
2161,IC,Karlsruhe Hbf,8000191,Schwäbisch Gmünd,8000329,Aalen Hbf,8000002,16:40:00,16:55:00,0 days 00:15:00.000000000,3,4,20,8,12,48.799402,9.80457,48.840969,10.095987
2161,IC,Karlsruhe Hbf,8000191,Aalen Hbf,8000002,Ellwangen,8001751,16:57:00,17:07:00,0 days 00:10:00.000000000,16,8,28,2,26,48.840969,10.095987,48.962683,10.130151
2161,IC,Karlsruhe Hbf,8000191,Ellwangen,8001751,Crailsheim,8000067,17:07:00,17:24:00,0 days 00:17:00.000000000,0,2,26,3,23,48.962683,10.130151,49.133735,10.063357
2161,IC,Karlsruhe Hbf,8000191,Crailsheim,8000067,Ansbach,8000009,17:25:00,17:49:00,0 days 00:24:00.000000000,2,3,25,1,24,49.133735,10.063357,49.300425,10.571936
2161,IC,Karlsruhe Hbf,8000191,Ansbach,8000009,Nürnberg Hbf,8000284,17:50:00,18:18:00,0 days 00:28:00.000000000,2,1,26,38,-12,49.300425,10.571936,49.445582,11.082532
2163,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,17:06:00,17:25:00,0 days 00:19:00.000000000,22,0,22,5,17,48.99316500000001,8.400514,48.893722,8.703032
2163,IC,Karlsruhe Hbf,8000191,Pforzheim Hbf,8000299,Mühlacker,8000339,17:27:00,17:35:00,0 days 00:08:00.000000000,4,5,21,2,19,48.893722,8.703032,48.948938,8.852424000000003
2163,IC,Karlsruhe Hbf,8000191,Mühlacker,8000339,Vaihingen(Enz),8006053,17:35:00,17:44:00,0 days 00:09:00.000000000,0,2,19,1,18,48.948938,8.852424000000003,48.933436,8.961208000000003
2163,IC,Karlsruhe Hbf,8000191,Vaihingen(Enz),8006053,Stuttgart Hbf,8000096,17:44:00,18:03:00,0 days 00:19:00.000000000,0,1,18,17,1,48.933436,8.961208000000003,48.783229,9.182196
2163,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Schwäbisch Gmünd,8000329,18:07:00,18:40:00,0 days 00:33:00.000000000,24,17,25,0,25,48.783229,9.182196,48.799402,9.80457
2163,IC,Karlsruhe Hbf,8000191,Schwäbisch Gmünd,8000329,Aalen Hbf,8000002,18:40:00,18:55:00,0 days 00:15:00.000000000,5,0,30,8,22,48.799402,9.80457,48.840969,10.095987
2163,IC,Karlsruhe Hbf,8000191,Aalen Hbf,8000002,Crailsheim,8000067,18:57:00,19:24:00,0 days 00:27:00.000000000,5,8,27,2,25,48.840969,10.095987,49.133735,10.063357
2163,IC,Karlsruhe Hbf,8000191,Crailsheim,8000067,Ansbach,8000009,19:25:00,19:49:00,0 days 00:24:00.000000000,1,2,26,1,25,49.133735,10.063357,49.300425,10.571936
2163,IC,Karlsruhe Hbf,8000191,Ansbach,8000009,Nürnberg Hbf,8000284,19:50:00,20:18:00,0 days 00:28:00.000000000,1,1,26,32,-6,49.300425,10.571936,49.445582,11.082532
2291,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Karlsruhe-Durlach,8003184,04:55:00,05:01:00,0 days 00:06:00.000000000,8,0,8,0,8,48.99316500000001,8.400514,48.999985,8.478681
2291,IC,Karlsruhe Hbf,8000191,Karlsruhe-Durlach,8003184,Bruchsal,8000055,05:01:00,05:13:00,0 days 00:12:00.000000000,1,0,9,0,9,48.999985,8.478681,49.124971,8.584411
2291,IC,Karlsruhe Hbf,8000191,Bruchsal,8000055,Stuttgart Hbf,8000096,05:13:00,05:49:00,0 days 00:36:00.000000000,5,0,14,19,-5,49.124971,8.584411,48.783229,9.182196
2291,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Plochingen,8000302,05:53:00,06:05:00,0 days 00:12:00.000000000,3,19,-2,1,-3,48.783229,9.182196,48.71319,9.419726
2291,IC,Karlsruhe Hbf,8000191,Plochingen,8000302,Göppingen,8000127,06:07:00,06:19:00,0 days 00:12:00.000000000,4,1,1,4,-3,48.71319,9.419726,48.705438,9.651249
2291,IC,Karlsruhe Hbf,8000191,Göppingen,8000127,Ulm Hbf,8000170,06:21:00,06:53:00,0 days 00:32:00.000000000,4,4,1,6,-5,48.705438,9.651249,48.402345,9.997884
2291,IC,Karlsruhe Hbf,8000191,Ulm Hbf,8000170,Günzburg,8000139,06:56:00,07:09:00,0 days 00:13:00.000000000,5,6,0,1,-1,48.402345,9.997884,48.45284119999999,10.277512699999988
2291,IC,Karlsruhe Hbf,8000191,Günzburg,8000139,Augsburg Hbf,8000013,07:10:00,07:40:00,0 days 00:30:00.000000000,2,1,1,1,0,48.45284119999999,10.277512699999988,48.365764,10.886461
2291,IC,Karlsruhe Hbf,8000191,Augsburg Hbf,8000013,München-Pasing,8004158,07:42:00,08:04:00,0 days 00:22:00.000000000,2,1,2,9,-7,48.365764,10.886461,48.140493,11.461586
2291,IC,Karlsruhe Hbf,8000191,München-Pasing,8004158,München Hbf,8000261,08:04:00,08:14:00,0 days 00:10:00.000000000,0,9,-7,15,-22,48.140493,11.461586,48.144338,11.554824
2263,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Bruchsal,8000055,12:05:00,12:17:00,0 days 00:12:00.000000000,64,0,64,1,63,48.99316500000001,8.400514,49.124971,8.584411
2263,IC,Karlsruhe Hbf,8000191,Bruchsal,8000055,Stuttgart Hbf,8000096,12:19:00,12:49:00,0 days 00:30:00.000000000,11,1,74,8,66,49.124971,8.584411,48.783229,9.182196
2263,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Plochingen,8000302,12:53:00,13:09:00,0 days 00:16:00.000000000,26,8,92,0,92,48.783229,9.182196,48.71319,9.419726
2263,IC,Karlsruhe Hbf,8000191,Plochingen,8000302,Göppingen,8000127,13:09:00,13:19:00,0 days 00:10:00.000000000,10,0,102,6,96,48.71319,9.419726,48.705438,9.651249
2263,IC,Karlsruhe Hbf,8000191,Göppingen,8000127,Ulm Hbf,8000170,13:21:00,13:53:00,0 days 00:32:00.000000000,4,6,100,30,70,48.705438,9.651249,48.402345,9.997884
2263,IC,Karlsruhe Hbf,8000191,Ulm Hbf,8000170,Augsburg Hbf,8000013,13:56:00,14:37:00,0 days 00:41:00.000000000,12,30,82,38,44,48.402345,9.997884,48.365764,10.886461
2263,IC,Karlsruhe Hbf,8000191,Augsburg Hbf,8000013,München-Pasing,8004158,14:39:00,15:01:00,0 days 00:22:00.000000000,11,38,55,32,23,48.365764,10.886461,48.140493,11.461586
2263,IC,Karlsruhe Hbf,8000191,München-Pasing,8004158,München Hbf,8000261,15:01:00,15:11:00,0 days 00:10:00.000000000,0,32,23,151,-128,48.140493,11.461586,48.144338,11.554824
1269,IC,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Bruchsal,8000055,16:05:00,16:19:00,0 days 00:14:00.000000000,18,0,18,0,18,48.99316500000001,8.400514,49.124971,8.584411
1269,IC,Karlsruhe Hbf,8000191,Bruchsal,8000055,Stuttgart Hbf,8000096,16:19:00,16:49:00,0 days 00:30:00.000000000,2,0,20,8,12,49.124971,8.584411,48.783229,9.182196
1269,IC,Karlsruhe Hbf,8000191,Stuttgart Hbf,8000096,Plochingen,8000302,16:53:00,17:07:00,0 days 00:14:00.000000000,17,8,29,4,25,48.783229,9.182196,48.71319,9.419726
1269,IC,Karlsruhe Hbf,8000191,Plochingen,8000302,Göppingen,8000127,17:09:00,17:19:00,0 days 00:10:00.000000000,6,4,31,3,28,48.71319,9.419726,48.705438,9.651249
1269,IC,Karlsruhe Hbf,8000191,Göppingen,8000127,Ulm Hbf,8000170,17:21:00,17:54:00,0 days 00:33:00.000000000,2,3,30,8,22,48.705438,9.651249,48.402345,9.997884
1269,IC,Karlsruhe Hbf,8000191,Ulm Hbf,8000170,Augsburg Hbf,8000013,17:56:00,18:37:00,0 days 00:41:00.000000000,12,8,34,8,26,48.402345,9.997884,48.365764,10.886461
1269,IC,Karlsruhe Hbf,8000191,Augsburg Hbf,8000013,München-Pasing,8004158,18:39:00,19:01:00,0 days 00:22:00.000000000,2,8,28,3,25,48.365764,10.886461,48.140493,11.461586
1269,IC,Karlsruhe Hbf,8000191,München-Pasing,8004158,München Hbf,8000261,19:01:00,19:11:00,0 days 00:10:00.000000000,0,3,25,27,-2,48.140493,11.461586,48.144338,11.554824
1269,IC,Karlsruhe Hbf,8000191,München Hbf,8000261,Rosenheim,8000320,19:16:00,19:54:00,0 days 00:38:00.000000000,6,27,4,12,-8,48.144338,11.554824,47.857127,12.118105
1269,IC,Karlsruhe Hbf,8000191,Rosenheim,8000320,Traunstein,8000116,19:56:00,20:33:00,0 days 00:37:00.000000000,2,12,-6,3,-9,47.857127,12.118105,47.885413,12.640038
1269,IC,Karlsruhe Hbf,8000191,Traunstein,8000116,Freilassing,8000108,20:33:00,20:51:00,0 days 00:18:00.000000000,0,3,-9,6,-15,47.885413,12.640038,47.841998,12.972823
1269,IC,Karlsruhe Hbf,8000191,Freilassing,8000108,Salzburg Hbf,8100002,20:51:00,21:00:00,0 days 00:09:00.000000000,0,6,-15,3,-18,47.841998,12.972823,47.791163,12.996758
3,ICE,Karlsruhe Hbf,8000191,Karlsruhe Hbf,8000191,Baden-Baden,8000774,05:55:00,06:13:00,0 days 00:18:00.000000000,2,0,2,0,2,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
3,ICE,Karlsruhe Hbf,8000191,Baden-Baden,8000774,Offenburg,8000290,06:13:00,06:29:00,0 days 00:16:00.000000000,1,0,3,0,3,48.76564000000001,8.228524200000036,48.473451,7.949802
3,ICE,Karlsruhe Hbf,8000191,Offenburg,8000290,Freiburg(Brsg)Hbf,8000107,06:29:00,07:02:00,0 days 00:33:00.000000000,1,0,4,0,4,48.473451,7.949802,47.997648,7.842164
3,ICE,Karlsruhe Hbf,8000191,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,07:02:00,07:35:00,0 days 00:33:00.000000000,4,0,8,1,7,47.997648,7.842164,47.567358,7.607066
